district_real,recommended_crop,target_encoded,soil_ph,nitrogen,phosphorus,potassium,annual_rainfall_mm,avg_temperature_C,avg_humidity_pct,altitude_m,soil_ph_scaled,nitrogen_scaled,phosphorus_scaled,potassium_scaled,annual_rainfall_mm_scaled,avg_temperature_C_scaled,avg_humidity_pct_scaled,altitude_m_scaled
Bugesera,maize,3,4.97,0.267,0.097,0.645,736.1,27.81,63.6,1246,-1.7251991432003675,-0.49730097881964364,-0.36161042576692703,1.3763612268233212,-0.9305293203956929,2.099610232420843,-1.2671675132808409,-1.2715613265820722
Huye,cassava,1,6.63,0.396,0.2,0.1,968.1,24.47,70.0,1560,1.0440033384213763,0.24431080287834633,1.182163817446108,-1.2396177370984676,0.37515490257328304,0.8948579399633473,-0.5524001382514689,0.29518140479110094
Nyarugenge,cassava,1,6.34,0.328,0.151,0.486,750.2,20.56,92.9,1365,0.5602270012705897,-0.1466163378616794,0.4477469444612659,0.6131673639543955,-0.8511752361549059,-0.5154957916261169,2.005126875525504,-0.6777957691508377
Huye,beans,0,5.78,0.223,0.123,0.436,817.0,23.79,85.4,1634,-0.37396178771023875,-0.7502538345926015,0.028080159898499164,0.3731692938698278,-0.475228227127632,0.6495790301217015,1.1675088579129584,0.6644137682357342
Nyarugenge,irish_potato,2,6.12,0.238,0.184,0.375,1213.8,19.8,83.2,1424,0.19322426274240725,-0.6640199064881842,0.9423542262673839,0.0803716483666551,1.7579420300882713,-0.7896310438020734,0.9218075727466115,-0.3834078037017384
Gatsibo,irish_potato,2,6.14,0.122,0.005,0.02,628.3,21.07,63.6,1094,0.22658814806315042,-1.3308956171623456,-1.740515575044589,-1.623614649233776,-1.5372222481373123,-0.3315366092448819,-1.2671675132808409,-2.0299845596034807
Nyarugenge,maize,3,5.57,0.613,0.047,0.319,1039.3,23.84,75.9,1463,-0.7242825835780496,1.4918282961222518,-1.1110153982004392,-0.18842619012806078,0.7758648882430719,0.6676142440806463,0.10652603560373418,-0.18881236891335063
Nyarugenge,beans,0,6.09,0.774,0.279,0.127,732.1,20.44,78.4,1481,0.143178434761291,2.417405791109666,2.3662236738910574,-1.1100187792528011,-0.9530411173434339,-0.5587803051275829,0.3857320414745827,-0.09899909131871011
Gicumbi,rice,4,6.28,0.354,0.228,0.073,607.6,21.73,82.2,1748,0.46013534530835865,0.0028558041859772973,1.6018306020088746,-1.3692166949441342,-1.6537207973418713,-0.0934717849868137,0.810125170398272,1.2332311930017905
Muhanga,maize,3,5.66,0.02,0.038,0.292,907.8,24.81,76.8,1607,-0.5741450996347023,-1.917286328272384,-1.2459082932384713,-0.3180251479737275,0.03578956358608763,1.0174973948841701,0.2070401977172387,0.5296938518437734
Huye,irish_potato,2,7.2,0.25,0.023,0.146,893.9,18.32,68.0,1690,1.9948740700625778,-0.5950327640046501,-1.4707297849685248,-1.0188195126206654,-0.04243893080731209,-1.3234733769868323,-0.7757649429481477,0.9438328540857268
Nyarugenge,rice,4,5.84,0.377,0.107,0.53,820.1,23.51,79.8,1378,-0.27387013174800773,0.13508116061275083,-0.2117294312802247,0.8243656656288153,-0.4577815844931326,0.5485818319516128,0.5420874047622569,-0.6129306242213752
Bugesera,beans,0,5.99,0.232,0.111,0.483,846.1,16.92,73.4,1089,-0.02364099184242791,-0.698513477729951,-0.15177703348554367,0.5987674797493214,-0.31145490433281636,-1.8284593678372794,-0.17267997026711432,-2.054932692268659
Rubavu,cassava,1,6.29,0.378,0.064,0.054,879.9,23.95,87.2,1365,0.47681728796873024,0.14083008915304532,-0.856217707573045,-1.46041596157627,-0.12123022012440547,0.707291714790324,1.368537182139969,-0.6777957691508377
Nyabihu,beans,0,5.83,0.322,0.093,0.459,617.2,21.74,80.1,1295,-0.2905520744083793,-0.1811099091034464,-0.42156282356160807,0.48356840610872903,-1.5996924846672929,-0.08986474219502551,0.5755921254667584,-1.0270696264633286
Burera,cassava,1,6.32,0.361,0.025,0.02,1013.2,23.62,79.3,1741,0.5268631159498465,0.0430983039680388,-1.4407535860711842,-1.623614649233776,0.6289754131590626,0.5882593026612907,0.4862462035880872,1.1983038072705416
Nyarugenge,cassava,1,5.96,0.582,0.14,0.218,1130.7,19.75,95.4,1511,-0.07368681982354416,1.3136115113731222,0.2828778505258935,-0.6732222916988877,1.2902594484989534,-0.8076662577610182,2.2843328813963524,0.05068970467235738
Nyarugenge,beans,0,6.53,0.481,0.088,0.02,745.5,23.98,74.0,1348,0.8771839118176574,0.7329697288033783,-0.4965033208049593,-1.623614649233776,-0.8776265975685017,0.7181128431656912,-0.10567052885811132,-0.7626194202124427
Gicumbi,cassava,1,6.74,0.283,0.057,0.213,978.3,19.28,85.7,1793,1.2275047076854682,-0.40531812217493196,-0.9611344037137366,-0.6972220987073445,0.4325599847900221,-0.9771972689750966,1.20101357861746,1.4577643869883918
Nyaruguru,irish_potato,2,6.54,0.173,0.146,0.242,910.8,20.9,77.2,1540,0.893865854478029,-1.0377002616073263,0.3728064472179146,-0.5580232180582952,0.052673411296893353,-0.39285633670529396,0.25171315865657506,0.1953888741303893
Nyamasheke,cassava,1,5.78,0.38,0.147,0.316,871.1,29.49,73.7,1389,-0.37396178771023875,0.15232794623363433,0.38779454666658486,-0.20282607433313485,-0.17075617340943533,2.7055934214413804,-0.13917524956261282,-0.5580447323579838
Nyarugenge,irish_potato,2,6.23,0.386,0.133,0.499,864.4,22.41,81.4,1374,0.3767256320064992,0.18682151747540132,0.17796115438520171,0.6755668621763832,-0.2084634332969017,0.15180712485483214,0.7207792485196008,-0.6328891303535176
Nyarugenge,maize,3,6.72,0.297,0.12,0.491,960.6,16.08,91.2,1381,1.1941408223647236,-0.32483312261080893,-0.016884138447511597,0.6371671709628522,0.33294528329626877,-2.1314509623475493,1.8152667915333267,-0.5979617446222685
Nyabihu,irish_potato,2,6.44,0.02,0.208,0.339,1017.8,22.88,61.9,1336,0.7270464278743101,-1.917286328272384,1.3020686130354695,-0.09242696209423358,0.6548639796489641,0.32133813606891054,-1.4570275972730182,-0.8224949386088697
Gatsibo,rice,4,5.99,0.31,0.034,1.122,579.1,19.42,78.4,1213,-0.02364099184242791,-0.2500970515869804,-1.3058606910331523,3.665942815430098,-1.8141173505945258,-0.9266986698900517,0.3857320414745827,-1.4362190021722465
Burera,cassava,1,5.44,0.409,0.005,0.256,1357.2,22.73,79.0,1647,-0.9411478381628848,0.3190468739021745,-1.740515575044589,-0.4908237584346162,2.5649899506647853,0.2672324941920774,0.4527414828835857,0.7292789131651967
Gisagara,irish_potato,2,6.29,0.02,0.087,0.323,1008.0,21.81,70.7,1523,0.47681728796873024,-1.917286328272384,-0.5114914202536296,-0.16922634452129534,0.5997100771269991,-0.06461544265250303,-0.474222456607631,0.11056522306878439
Gisagara,rice,4,6.86,0.343,0.053,0.285,459.2,19.05,84.8,1612,1.4276880196099317,-0.06038240975726189,-1.0210868015084176,-0.351624877785567,-2.488908464103061,-1.0601592531862416,1.1004994165039539,0.5546419845089513
Karongi,irish_potato,2,6.57,0.389,0.085,0.323,728.9,19.98,67.1,1400,0.9439116824591453,0.20406830309628482,-0.5414676191509699,-0.16922634452129534,-0.9710505549016268,-0.7247042735498731,-0.8762791050616539,-0.5031588404945924
Rwamagana,irish_potato,2,6.72,0.156,0.099,0.382,1068.4,19.82,92.1,1279,1.1941408223647236,-1.1354320467923327,-0.33163422686958655,0.11397137817849462,0.9396382110378881,-0.7824169582184957,1.915780953646831,-1.106903650991898
Karongi,irish_potato,2,5.05,0.36,0.123,0.523,1263.3,23.34,82.5,1405,-1.5917436019173916,0.0373493754277443,0.028080159898499164,0.7907659358169757,2.0365255173165657,0.4872621044912007,0.8436298911027735,-0.47821070782941444
Gisagara,cassava,1,5.85,0.278,0.195,0.504,376.7,19.65,57.0,1478,-0.25718818908763613,-0.4340627648764041,1.1072233202027566,0.69956666918484,-2.9532142761502183,-0.8437366856789078,-2.004271368779881,-0.11396797091781687
Gisagara,cassava,1,5.85,0.194,0.139,0.557,814.4,24.89,66.8,1626,-0.25718818908763613,-0.9169727622611419,0.26788975107722324,0.953964623474482,-0.48986089514366377,1.0463537372184821,-0.9097838257661554,0.6244967559714495
Muhanga,cassava,1,5.09,0.226,0.226,0.176,972.6,28.15,77.3,1697,-1.525015831275904,-0.733007048971718,1.571854403111534,-0.8748206705699246,0.4004806741394916,2.2222496873416664,0.2628813988914084,0.9787602398169759
Huye,irish_potato,2,5.43,0.233,0.038,0.388,1084.5,21.66,87.5,1709,-0.9578297808232579,-0.6927645491896565,-1.2459082932384713,0.14277114658864276,1.030248193752545,-0.11872108452933618,1.4020419028444706,1.038635758213403
Musanze,irish_potato,2,4.99,0.431,0.166,0.545,837.6,25.46,82.6,1710,-1.6918352578796227,0.4455233017886535,0.6725684361913197,0.8963650866541857,-0.3592924728467659,1.2519551763504502,0.8547981313376068,1.0436253847464385
Gisagara,cassava,1,5.81,0.248,0.153,0.538,808.0,24.85,65.5,1547,-0.323915959729124,-0.6065306210852391,0.4777231433586064,0.8627653568423462,-0.5258797702600492,1.031925566051327,-1.0549709488189962,0.2303162598616384
Gisagara,rice,4,6.61,0.26,0.032,0.075,508.0,24.17,70.7,1559,1.010639453100633,-0.5375434786017051,-1.3358368899304927,-1.3596167721407515,-2.2142645413406217,0.786646656209681,-0.474222456607631,0.29019177825806536
Ruhango,irish_potato,2,6.33,0.624,0.096,0.297,686.6,26.48,81.8,1697,0.5435450586102181,1.5550665100654912,-0.3765985252155973,-0.29402534096527067,-1.2091128076239872,1.6198735411129188,0.7654522094589357,0.9787602398169759
Musanze,cassava,1,6.54,0.473,0.221,0.625,1075.2,23.14,81.9,1730,0.893865854478029,0.6869783004810223,1.4969139058681828,1.2803619987894939,0.9779082658490476,0.41512124865542277,0.7766204496937705,1.1434179154071502
Ngoma,rice,4,5.27,0.047,0.115,0.022,656.3,23.54,74.6,1191,-1.2247408633892092,-1.762065257684433,-0.09182463569086266,-1.6140147264303932,-1.3796396695031254,0.5594029603269787,-0.03866108744910831,-1.5459907858990292
Burera,irish_potato,2,6.18,0.41,0.066,0.037,461.2,22.09,75.6,1676,0.2933159187046383,0.32479580244246903,-0.8262415086757045,-1.5420153054050232,-2.477652565629191,0.03638175551758688,0.07302131489923108,0.8739780826232286
Nyarugenge,irish_potato,2,6.81,0.269,0.232,0.179,923.2,19.21,84.1,1410,1.3442783063080708,-0.48580312173905466,1.6617829998035556,-0.8604207863648506,0.12245998183489086,-1.0024465685176192,1.022321734860116,-0.4532625751642365
Nyarugenge,maize,3,5.75,0.591,0.012,0.262,628.6,24.25,72.4,1335,-0.42400761569135503,1.3653518682357726,-1.6355988789038975,-0.46202399002446803,-1.5355338633662312,0.8155029985439917,-0.2843623726154537,-0.8274845651419053
Muhanga,cassava,1,5.57,0.477,0.121,0.3,916.8,18.9,95.0,1722,-0.7242825835780496,0.7099740146422002,-0.0018960389988413428,-0.2796254567601966,0.0864411067185048,-1.114264895063076,2.239659920457016,1.1035009031428655
Muhanga,irish_potato,2,6.68,0.381,0.2,0.22,972.1,25.11,62.3,1587,1.1274130517232357,0.15807687477392882,1.182163817446108,-0.663622368895505,0.397666699521024,1.1257086786378379,-1.4123546363336825,0.42990132118306174
Nyaruguru,irish_potato,2,6.97,0.461,0.005,0.213,905.9,20.13,86.1,1528,1.6111893888740223,0.6179911579974886,-1.740515575044589,-0.6972220987073445,0.0250964600359108,-0.6705986316730399,1.2456865395567949,0.1355133557339623
Nyarugenge,beans,0,5.9,0.045,0.091,0.651,812.8,18.12,72.1,1360,-0.1737784757857752,-1.773563114765022,-0.45153902245894856,1.4051609952334694,-0.4988656139227603,-1.3956142328226102,-0.31786709331995683,-0.7027439018160156
Nyarugenge,irish_potato,2,6.28,0.268,0.219,0.466,932.4,24.08,77.0,1446,0.46013534530835865,-0.4915520502793491,1.4669377069708422,0.5171681359205685,0.1742371148146947,0.7541832710835795,0.22937667818690688,-0.2736360199749555
Gisagara,cassava,1,7.28,0.61,0.186,0.351,1041.3,26.01,69.0,1583,2.1283296113455537,1.4745815105013682,0.9723304251647243,-0.034827425273937535,0.7871207867169423,1.4503425298988406,-0.6640825405998083,0.4099428150509194
Bugesera,beans,0,4.95,0.424,0.005,0.372,784.3,19.77,64.9,1157,-1.7585630285211107,0.40528080200659206,-1.740515575044589,0.06597176416158101,-0.6592621671754146,-0.8004521721774405,-1.1219803902279992,-1.715638088022239
Bugesera,beans,0,6.78,0.298,0.005,0.02,1185.0,17.85,64.7,1233,1.294232478326956,-0.3190841940705144,-1.740515575044589,-1.623614649233776,1.5958570920645367,-1.4930043882009107,-1.1443168706976674,-1.3364264715115348
Huye,irish_potato,2,6.17,0.293,0.018,0.736,648.3,23.72,64.3,1711,0.2766339760442667,-0.34782883677198695,-1.545670282211876,1.8131577143772344,-1.4246632633986074,0.624329730579179,-1.1889898316370038,1.048615011279474
Nyarugenge,irish_potato,2,6.12,0.384,0.134,0.044,815.2,22.21,55.3,1519,0.19322426274240725,0.17532366039481231,0.19294925383387196,-1.5084155755931836,-0.4853585357541152,0.07966626901905417,-2.1941314527720586,0.09060671693664205
Karongi,maize,3,6.92,0.02,0.055,0.285,1020.1,22.32,79.3,1333,1.5277796755721629,-1.917286328272384,-0.9911106026110771,-0.351624877785567,0.6678082628939156,0.11934373972873198,0.4862462035880872,-0.8374638182079764
Bugesera,rice,4,6.62,0.196,0.077,0.453,858.5,21.63,74.4,1106,1.0273213957610046,-0.9054749051805528,-0.6613724147403319,0.4547686376985809,-0.2416683337948195,-0.12954221290470333,-0.06099756791877492,-1.9701090412070539
Muhanga,rice,4,5.13,0.412,0.072,0.02,764.9,19.15,86.7,1721,-1.458288060634416,0.336293659523058,-0.7363129119836832,-1.623614649233776,-0.7684443823719582,-1.0240888252683533,1.3126959809657994,1.09851127660983
Gisagara,irish_potato,2,6.09,0.463,0.062,0.655,996.1,20.48,84.4,1588,0.143178434761291,0.6294890150780775,-0.8861939064703855,1.4243608408402346,0.5327374812074698,-0.5443521339604276,1.055826455564619,0.4348909477160973
Bugesera,rice,4,6.46,0.663,0.126,0.194,1092.8,21.81,71.9,1080,0.7604103131950533,1.7792747231369768,0.07304445824450993,-0.7884213653394802,1.0769601724191071,-0.06461544265250303,-0.3402035737896234,-2.099839331065979
Gatsibo,maize,3,6.78,0.45,0.098,0.657,610.0,23.65,79.0,1185,1.294232478326956,0.554752944054249,-0.3466223263182568,1.4339607636436174,-1.640213719173227,0.5990804310366565,0.4527414828835857,-1.5759285450972427
Gisagara,irish_potato,2,5.93,0.372,0.116,0.02,694.6,24.22,69.2,1517,-0.12373264780466042,0.10633651791127831,-0.0768365362421924,-1.623614649233776,-1.1640892137285055,0.8046818701686245,-0.6417460601301401,0.08062746387057089
Gisagara,irish_potato,2,5.98,0.09,0.127,0.334,707.9,20.39,77.8,1535,-0.0403229345027995,-1.5148613304517697,0.08803255769318018,-0.11642676910269038,-1.089237488877267,-0.5768155190865277,0.31872260006557807,0.17044074146521138
Nyaruguru,rice,4,6.64,0.126,0.235,0.296,874.2,24.89,87.1,1635,1.0606852810817478,-1.3078999030011675,1.706747298149566,-0.29882530236696203,-0.15330953077493595,1.0463537372184821,1.3573689419051342,0.6694033947687698
Rubavu,rice,4,6.62,0.31,0.188,0.418,851.0,23.94,75.1,1456,1.0273213957610046,-0.2500970515869804,1.0023066240620648,0.2867699886393833,-0.28387795307183383,0.7036846719985359,0.017180113725061386,-0.2237397546445997
Nyaruguru,irish_potato,2,6.43,0.202,0.16,0.343,647.7,21.39,77.9,1693,0.710364485213937,-0.8709813339387859,0.5826398394992982,-0.07322711648746814,-1.428040032940768,-0.21611123990763662,0.329890840300413,0.9588017336848336
Gakenke,beans,0,6.26,0.517,0.095,0.508,691.7,24.0,63.2,1905,0.426771459987614,0.9399311562539803,-0.3915866246642675,0.7187665147916054,-1.1804102665156175,0.7253269287492689,-1.3118404742201766,2.016602558688377
Nyarugenge,irish_potato,2,6.6,0.375,0.145,0.51,777.1,23.35,63.4,1479,0.99395751044026,0.12358330353216182,0.35781834776924437,0.7283664375949881,-0.699783401681348,0.4908691472829902,-1.289503993750509,-0.10897834438478128
Nyamasheke,rice,4,5.94,0.55,0.106,0.303,725.5,23.79,66.6,1318,-0.10705070514428736,1.129645798083699,-0.22671753072889494,-0.2652255725551225,-0.9901855823072065,0.6495790301217015,-0.9321203062358235,-0.9123082162035102
Muhanga,beans,0,5.74,0.524,0.151,0.235,1031.9,22.84,78.1,1733,-0.44068955835172663,0.9801736560360418,0.4477469444612659,-0.5916229478701347,0.7342180638897519,0.3069099649017552,0.35222732077007957,1.158386795006257
Musanze,maize,3,7.34,0.499,0.135,0.045,805.8,23.61,66.6,1756,2.2284212673077843,0.8364504425286793,0.2079373532825422,-1.5036156141914923,-0.5382612585813069,0.5846522598695012,-0.9321203062358235,1.2731482052660752
Nyaruguru,irish_potato,2,6.68,0.319,0.112,0.627,600.8,24.43,63.2,1560,1.1274130517232357,-0.1983566947243299,-0.13678893403687342,1.2899619215928766,-1.6919908521530314,0.880429768796192,-1.3118404742201766,0.29518140479110094
Nyarugenge,rice,4,5.05,0.649,0.033,0.503,827.1,20.32,84.9,1522,-1.5917436019173916,1.6987897235728537,-1.3208487904818225,0.6947667077831486,-0.41838593983458594,-0.6020648186290501,1.1116676567387889,0.1055755965357488
Rulindo,irish_potato,2,5.86,0.479,0.193,0.335,950.3,25.67,70.2,1711,-0.24050624642726307,0.7214718717227893,1.0772471213054162,-0.11162680770099902,0.2749774061558354,1.3277030749780176,-0.5300636577818008,1.048615011279474
Huye,irish_potato,2,5.97,0.642,0.037,0.168,803.8,21.5,74.8,1676,-0.057004877163172575,1.6585472237907923,-1.2608963926871417,-0.9132203617834554,-0.5495171570551775,-0.1764337691979588,-0.016324606979440118,0.8739780826232286
Bugesera,irish_potato,2,5.59,0.127,0.17,0.539,794.4,19.21,78.4,1211,-0.6909186982573065,-1.302150974460873,0.7325208339860007,0.8675653182440376,-0.6024198798823686,-1.0024465685176192,0.3857320414745827,-1.4461982552383177
Huye,cassava,1,6.05,0.393,0.095,0.31,1085.0,23.5,71.6,1635,0.07645066411980313,0.22706401725746284,-0.3915866246642675,-0.23162584274328302,1.0330621683710126,0.5449747891598233,-0.3737082944941265,0.6694033947687698
Muhanga,cassava,1,6.46,0.337,0.145,0.52,946.2,23.48,83.7,1722,0.7604103131950533,-0.0948759809990289,0.35781834776924437,0.7763660516119018,0.2519028142844014,0.5377607035762457,0.9776487739207812,1.1035009031428655
Nyamagabe,rice,4,6.66,0.394,0.108,0.226,1069.3,24.47,98.0,1567,1.0940491664024925,0.23281294579775733,-0.19674133183155443,-0.6348226004853568,0.9447033653511291,0.8948579399633473,2.5747071275020343,0.33010879052235004
Nyarugenge,cassava,1,5.1,0.301,0.176,0.379,562.8,20.18,68.5,1361,-1.5083338886155322,-0.3018374084496309,0.8224494306780218,0.09957149397342054,-1.9058529231565706,-0.6525634177140951,-0.719923741773978,-0.6977542752829801
Nyarugenge,rice,4,4.5,0.02,0.108,0.582,828.9,17.86,61.2,1373,-2.5092504482378484,-1.917286328272384,-0.19674133183155443,1.0739636585167656,-0.40825563120810276,-1.4893973454091225,-1.5352052789168553,-0.6378787568865532
Nyaruguru,irish_potato,2,5.62,0.153,0.245,0.671,749.7,19.94,72.9,1691,-0.6408728702761902,-1.1526788324132162,1.8566282926362685,1.5011602232672965,-0.8539892107733734,-0.7391324447170284,-0.22852117144128403,0.9488224806187624
Nyarugenge,beans,0,4.78,0.689,0.098,0.479,849.6,21.36,76.0,1504,-2.0421560537474335,1.9287468651846331,-0.3466223263182568,0.579567634142556,-0.291757082003543,-0.22693236828300375,0.11769427583856748,0.0157623189411083
Nyarugenge,rice,4,5.31,0.252,0.181,0.73,651.1,27.6,71.3,1445,-1.1580130927477215,-0.5835349069240612,0.8973899279213731,1.7843579459670862,-1.4089050055351884,2.0238623337932773,-0.407213015198628,-0.2786256465079911
Nyarugenge,irish_potato,2,6.46,0.506,0.245,0.02,791.1,20.65,72.2,1481,0.7604103131950533,0.8766929423107408,1.8566282926362685,-1.623614649233776,-0.6209921123642547,-0.4830324065000167,-0.3066988530851219,-0.09899909131871011
Muhanga,irish_potato,2,6.84,0.02,0.16,0.409,887.0,19.81,77.3,1675,1.3943241342891872,-1.917286328272384,0.5826398394992982,0.24357033602416106,-0.08127178054216513,-0.7860240010102851,0.2628813988914084,0.868988456090193
Gicumbi,cassava,1,5.29,0.375,0.139,0.02,952.6,18.84,69.3,1773,-1.1913769780684647,0.12358330353216182,0.26788975107722324,-1.623614649233776,0.28792168940078683,-1.135907151813809,-0.6305778198953068,1.3579718563276801
Nyarugenge,irish_potato,2,5.89,0.329,0.013,0.479,1200.6,20.91,80.6,1508,-0.19046041844614828,-0.1408674093213849,-1.6206107794552274,0.579567634142556,1.683653100160726,-0.3892492939135045,0.6314333266409281,0.03572082507325063
Gicumbi,maize,3,4.77,0.02,0.153,0.289,871.2,22.09,86.3,1912,-2.0588379964078065,-1.917286328272384,0.4777231433586064,-0.3324250321788016,-0.17019337848574168,0.03638175551758688,1.268023020026463,2.0515299444196264
